filename,dimensions,level_count,level_0_dimensions,level_0_downsample,level_1_dimensions,level_1_downsample,level_2_dimensions,level_2_downsample,level_3_dimensions,level_3_downsample
TCGA-50-6673-01Z-00-DX1.e24fb432-3fff-4f00-a316-16d05275c1e7.svs,"(108394, 83707)",4,"(108394, 83707)",1.0,"(27098, 20926)",4.0001085842546695,"(6774, 5231)",16.001789540529007,"(3387, 2615)",32.006638756554835
TCGA-49-6742-01Z-00-DX2.2c6b4df0-867d-40c5-8bee-14e2d219224b.svs,"(158275, 80574)",4,"(158275, 80574)",1.0,"(39568, 20143)",4.000087554459734,"(9892, 5035)",16.001541905810157,"(2473, 1258)",64.02524884009625
TCGA-55-8092-01Z-00-DX1.04e44341-c4bb-4b0b-965c-7ec83f3877a6.svs,"(32614, 22481)",3,"(32614, 22481)",1.0,"(8153, 5620)",4.000211622209234,"(2038, 1405)",16.00182790328946,,
TCGA-78-7154-01Z-00-DX1.596c20c2-e811-4b5e-961c-98343afcccde.svs,"(119905, 84571)",4,"(119905, 84571)",1.0,"(29976, 21142)",4.000087628832925,"(7494, 5285)",16.001107401215833,"(3747, 2642)",32.0052432054147
TCGA-50-5931-01Z-00-DX1.34261ED6-7815-487C-A50C-2DAD587187B9.svs,"(115192, 87320)",4,"(115192, 87320)",1.0,"(28798, 21830)",4.0,"(7199, 5457)",16.001288636208535,"(3599, 2728)",32.007733086496
TCGA-49-4488-01Z-00-DX1.c9beef33-2d53-4fcb-8293-f083d9fedddc.svs,"(109354, 72052)",4,"(109354, 72052)",1.0,"(27338, 18013)",4.000036579120637,"(6834, 4503)",16.001175784283504,"(3417, 2251)",32.00590574188924
TCGA-50-5068-01Z-00-DX1.13f1c31e-4d4c-4562-8447-c5bbfbf670a9.svs,"(117987, 73900)",4,"(117987, 73900)",1.0,"(29496, 18475)",4.000050854353132,"(7374, 4618)",16.00150268116307,"(3687, 2309)",32.00300536232614
TCGA-49-AARE-01Z-00-DX1.3559B3A9-6699-472F-B731-1BD9F93EE82A.svs,"(69720, 70145)",4,"(69720, 70145)",1.0,"(17430, 17536)",4.0000285127737225,"(4357, 4384)",16.0010321139822,"(2178, 2192)",32.005737744063055
TCGA-44-2656-01Z-00-DX1.5f247f31-4bb5-460d-a1f7-7dcdba33c835.svs,"(130457, 55746)",4,"(130457, 55746)",1.0,"(32614, 13936)",4.000087087441124,"(8153, 3484)",16.000838970476096,"(2038, 871)",64.00728156980628
TCGA-86-A4P7-01Z-00-DX1.37026DCF-5A81-4098-B444-C8A40CA168D0.svs,"(66639, 74425)",4,"(66639, 74425)",1.0,"(16659, 18606)",4.000116914470757,"(4164, 4651)",16.002768686601435,"(2082, 2325)",32.00897864956153
TCGA-62-A472-01Z-00-DX1.C2F76C9A-C51A-4521-9B95-2A20063E9931.svs,"(93259, 62754)",4,"(93259, 62754)",1.0,"(23314, 15688)",4.000128082012034,"(5828, 3922)",16.00119869192563,"(2914, 1961)",32.00239738385126
TCGA-MP-A4TD-01Z-00-DX1.937DEBC9-F5D5-4682-AA9A-13D8226EE06C.svs,"(95616, 73574)",4,"(95616, 73574)",1.0,"(23904, 18393)",4.000054368509759,"(5976, 4598)",16.000652457590256,"(2988, 2299)",32.00130491518051
TCGA-44-A47F-01Z-00-DX1.C1EC3F2D-33C8-483B-9DDA-2F01B5FED618.svs,"(76809, 36361)",4,"(76809, 36361)",1.0,"(19202, 9090)",4.000081044454825,"(4800, 2272)",16.002918133802815,"(2400, 1136)",32.00583626760563
TCGA-55-A48X-01Z-00-DX1.A46C6373-8458-4D55-88C3-4C70A05F9F47.svs,"(30695, 21707)",3,"(30695, 21707)",1.0,"(7673, 5426)",4.0004719374195385,"(3836, 2713)",8.00146530223498,,
TCGA-49-4505-01Z-00-DX1.d49d603e-1f76-43a1-a803-9f2d6a6df715.svs,"(96883, 78802)",4,"(96883, 78802)",1.0,"(24220, 19700)",4.000112693708685,"(6055, 4925)",16.00045077483474,"(3027, 2462)",32.006793985460405
TCGA-44-7659-01Z-00-DX1.818bf5b3-b4c1-4d23-a6ae-98d5015eb8c1.svs,"(92087, 37425)",4,"(92087, 37425)",1.0,"(23021, 9356)",4.000118599541036,"(5755, 2339)",16.000821933378376,"(2877, 1169)",32.01126839126752
TCGA-95-7944-01Z-00-DX1.E66A3565-7B0D-412B-9C0C-81D7397E8B87.svs,"(115072, 80128)",4,"(115072, 80128)",1.0,"(28768, 20032)",4.0,"(7192, 5008)",16.0,"(3596, 2504)",32.0
TCGA-93-A4JP-01Z-00-DX1.994E229B-5251-4F61-8C41-863047F3A136.svs,"(89639, 73358)",4,"(89639, 73358)",1.0,"(22409, 18339)",4.000121465991477,"(5602, 4584)",16.002151827476226,"(2801, 2292)",32.00430365495245
TCGA-05-5715-01Z-00-DX1.D3F0A1FA-2507-45FF-823F-F9981E62BB4C.svs,"(8320, 10000)",2,"(8320, 10000)",1.0,"(2080, 2500)",4.0,,,,
TCGA-38-4626-01Z-00-DX1.142bc018-bd79-4db9-84e2-f83a617ea92a.svs,"(157316, 54702)",4,"(157316, 54702)",1.0,"(39329, 13675)",4.0000731261425955,"(9832, 3418)",16.00225139868813,"(2458, 854)",64.02774575395925
TCGA-05-4410-01Z-00-DX1.E5B66334-4949-4F45-9200-296B1A2F1AD5.svs,"(8369, 10000)",2,"(8369, 10000)",1.0,"(2092, 2500)",4.000239005736137,,,,
TCGA-73-4659-01Z-00-DX1.578400cd-d284-451b-8fdf-9f82c1458276.svs,"(145805, 59166)",4,"(145805, 59166)",1.0,"(36451, 14791)",4.000081325725755,"(9112, 3697)",16.002606772142563,"(2278, 924)",64.0190871463918
TCGA-49-4501-01Z-00-DX1.9c4bf212-5e32-449e-8710-cf7a3594156e.svs,"(94006, 84353)",4,"(94006, 84353)",1.0,"(23501, 21088)",4.000066261547712,"(5875, 5272)",16.00060547896555,"(2937, 2636)",32.00393499968742
TCGA-05-4420-01Z-00-DX1.2df0552e-87dc-491e-9be2-be8fbce2660d.svs,"(40704, 95488)",4,"(40704, 95488)",1.0,"(10176, 23872)",4.0,"(2544, 5968)",16.0,"(1272, 2984)",32.0
TCGA-05-4390-01Z-00-DX1.858E64DF-DD3E-4F43-B7C1-CE35B33F1C90.svs,"(6745, 10000)",2,"(6745, 10000)",1.0,"(1686, 2500)",4.000296559905101,,,,
TCGA-05-4397-01Z-00-DX1.00e9cdb3-b50e-439c-86b0-d7b73b802c0d.svs,"(81920, 36608)",4,"(81920, 36608)",1.0,"(20480, 9152)",4.0,"(5120, 2288)",16.0,"(2560, 1144)",32.0
TCGA-55-8208-01Z-00-DX1.6eccb7e2-16e4-4d25-9a1e-b370e016020f.svs,"(77698, 62157)",4,"(77698, 62157)",1.0,"(19424, 15539)",4.000083659804586,"(4856, 3884)",16.00187946324803,"(2428, 1942)",32.00375892649606
TCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs,"(70144, 93440)",4,"(70144, 93440)",1.0,"(17536, 23360)",4.0,"(4384, 5840)",16.0,"(2192, 2920)",32.0
